Wall time,Step,Value
1747127550.2572012,98599,2.4092278480529785
1747127589.2329845,98699,2.5110621452331543
1747127832.9368556,99319,2.4390947818756104
1747127911.4766085,99519,2.323862314224243
1747127919.399413,99539,2.3902082443237305
1747128226.924432,100159,2.379782199859619
1747128414.9189086,100639,2.3843038082122803
1747128508.957102,100879,2.3569247722625732
1747128524.5354412,100919,2.456455707550049
1747128563.9672284,101019,2.1728618144989014
1747128665.076487,101279,2.34445858001709
1747128673.5269263,101299,2.307591438293457
1747128791.180895,101439,2.227933168411255
1747128806.6639276,101479,2.4441704750061035
1747128845.959038,101579,2.43267560005188
1747129135.6920228,102319,2.2631447315216064
1747129167.75482,102399,2.42986798286438
1747129198.9155993,102479,2.3218677043914795
1747129253.8652818,102619,2.4640307426452637
1747129285.1114545,102699,2.3209822177886963
1747129292.8337617,102719,2.442129373550415
1747129308.5624022,102759,2.2624807357788086
1747129316.4687378,102779,2.4437096118927
1747129466.6502116,102999,2.4218709468841553
1747129537.561187,103179,2.400456666946411
1747129623.4512393,103399,2.4072768688201904
1747129710.6764688,103619,2.2463667392730713
1747129726.2178237,103659,2.4556095600128174
1747129766.417472,103759,2.244098663330078
1747129781.9129465,103799,2.3407609462738037
1747129821.0092254,103899,2.287292957305908
1747129868.1260405,104019,2.393193006515503
1747129923.2862508,104159,2.3938541412353516
1747130080.449304,104399,2.439204692840576
1747130198.0298536,104699,2.3427886962890625
1747130205.9379928,104719,2.4873321056365967
1747130237.7693949,104799,2.3646080493927
1747130269.1009982,104879,2.4816572666168213
1747130292.3847303,104939,2.3971190452575684
1747130457.8246412,105359,2.4372637271881104
1747130512.7863233,105499,2.365699529647827
1747130528.7885263,105539,2.2930333614349365
1747130544.5208504,105579,2.3330934047698975
1747130764.4534955,105979,2.308260202407837
1747130772.265988,105999,2.3650050163269043
1747130795.4330766,106059,2.4043617248535156
1747130811.1883738,106099,2.486966848373413
1747130842.5811682,106179,2.3549840450286865
1747130850.3607728,106199,2.4450554847717285
1747130889.3726153,106299,2.2804198265075684
1747130904.7876158,106339,2.4306294918060303
1747130920.4213908,106379,2.226551055908203
1747131110.163658,106859,2.447472095489502
1747131156.9900362,106979,2.3359408378601074
1747131172.8342757,107019,2.2892401218414307
1747131266.5256922,107259,2.4669976234436035
1747131408.6887722,107459,2.2934887409210205
1747131479.055252,107639,2.454460620880127
1747131487.3220818,107659,2.3205795288085938
1747131518.7331598,107739,2.524101734161377
1747131597.6497047,107939,2.365535020828247
1747131652.753015,108079,2.36173152923584
1747131683.9721603,108159,2.432407855987549
1747131739.4265177,108299,2.5452449321746826
1747131817.8362966,108499,2.2730650901794434
1747131833.3815494,108539,2.379628896713257
1747131873.163885,108639,2.379854917526245
1747131889.4385462,108679,2.5052571296691895
1747131913.3304875,108739,2.452287435531616
1747131928.9621797,108779,2.410874605178833
1747132072.0193555,108979,2.4592134952545166
1747132276.2056768,109499,2.3326261043548584
1747132339.1335568,109659,2.3424155712127686
1747132362.4525585,109719,2.4957633018493652
1747132378.2173905,109759,2.398254156112671
1747132385.9641616,109779,2.555546283721924
1747132441.2564678,109919,2.355705976486206
1747132472.8064551,109999,2.38632869720459
1747132488.1963913,110039,2.3787105083465576
1747132716.8083785,110459,2.347567081451416
1747132771.8746874,110599,2.4135589599609375
1747132811.2105105,110699,2.262769937515259
1747132889.900005,110899,2.385272264480591
1747132983.7161055,111139,2.4092745780944824
1747133180.8412254,111639,2.385019540786743
1747133541.5728936,112399,2.4238123893737793
1747133620.1482942,112599,2.618603229522705
1747133731.1250277,112879,2.254631757736206
1747133770.4332223,112979,2.2921347618103027
1747133887.8521008,113279,2.4729220867156982
1747134092.6540856,113639,2.49285626411438
1747134148.250013,113779,2.1814563274383545
1747134172.0063176,113839,2.317430019378662
1747134227.5131366,113979,2.517197847366333
1747134281.9313247,114119,2.5737435817718506
1747134305.4264743,114179,2.3551104068756104
1747134360.1734781,114319,2.292914390563965
1747134438.8996043,114519,2.2840895652770996
1747134454.3736556,114559,2.4609880447387695
1747134478.562369,114619,2.338177442550659
1747134486.4113805,114639,2.3389527797698975
1747134493.9970431,114659,2.3525819778442383
1747134501.8266375,114679,2.45619535446167
1747134557.2374673,114819,2.3033459186553955
1747134612.595768,114959,2.4109838008880615
1747134739.98745,115119,2.3554110527038574
1747134802.6636326,115279,2.4034082889556885
1747134960.5002677,115679,2.5805282592773438
1747135141.4634864,116139,2.50860857963562
1747135275.321282,116479,2.233994245529175
1747135472.8812022,116819,2.3191425800323486
1747135496.5195057,116879,2.4300003051757812
1747135575.772819,117079,2.445028066635132
1747135584.1916485,117099,2.310080051422119
1747135599.7487311,117139,2.133808135986328
1747135906.3016126,117919,2.4958534240722656
1747136181.7060583,118459,2.453488349914551
1747136221.4510818,118559,2.4828877449035645
1747136245.1393447,118619,2.2397215366363525
1747136308.3429742,118779,2.3775856494903564
1747136355.3010714,118899,2.3870596885681152
1747136441.3991268,119119,2.4822611808776855
1747136512.4845092,119299,2.5578720569610596
1747136566.9640589,119439,2.4214892387390137
1747136677.091074,119559,2.4550671577453613
1747136708.7758088,119639,2.3794116973876953
1747136724.2731194,119679,2.451730966567993
1747136731.9945898,119699,2.3704800605773926
